Block_idx,position_start,position_end,most_likely_state
2232,0,15966,4.0
2233,0,22216,0.0
2234,0,38199,3.0
2235,0,16894,3.0
2235,16895,18185,5.0
2235,18186,18512,23.0
2235,18513,25821,8.0
2235,25822,28018,6.0
2236,0,9228,6.0
2236,9229,10044,8.0
2236,10045,17078,6.0
2236,17079,20738,8.0
2236,20739,32549,6.0
2236,32550,55866,3.0
2236,55867,56321,23.0
2236,56322,61330,15.0
2236,61331,84081,6.0
2236,84082,85315,17.0
2236,85316,92521,6.0
2237,0,5402,6.0
2238,0,3840,8.0
2238,3841,13384,6.0
2238,13385,14023,23.0
2238,14024,36048,3.0
2239,0,1442,23.0
2239,1443,6842,6.0
2239,6843,8451,23.0
2239,8452,38789,6.0
2239,38790,48750,0.0
2239,48751,55089,6.0
2240,0,2025,15.0
2240,2026,2966,23.0
2240,2967,11620,6.0
2240,11621,21747,0.0
2241,0,12013,3.0
2241,12014,12530,23.0
2241,12531,14743,19.0
2241,14744,14831,8.0
2241,14832,39835,6.0
2242,0,10108,6.0
2242,10109,13682,21.0
2243,0,29178,3.0
2243,29179,53338,6.0
2243,53339,55150,17.0
2243,55151,56325,23.0
2243,56326,67006,3.0
2243,67007,67667,22.0
2243,67668,72823,16.0
2243,72824,79082,6.0
2244,0,892,23.0
2244,893,8928,6.0
2244,8929,10824,8.0
2244,10825,16864,6.0
2244,16865,17954,17.0
2244,17955,23238,21.0
2244,23239,25812,15.0
2245,0,10542,6.0
2245,10543,13667,22.0
2245,13668,32273,6.0
2245,32274,33686,23.0
2245,33687,34372,17.0
2245,34373,66215,6.0
2245,66216,66416,17.0
2245,66417,66573,25.0
2245,66574,66586,17.0
2245,66587,74965,0.0
2245,74966,83843,6.0
2245,83844,87738,17.0
2245,87739,110553,6.0
2245,110554,111156,17.0
2245,111157,112108,23.0
2245,112109,117951,6.0
2245,117952,120827,8.0
2245,120828,127796,6.0
2245,127797,128723,17.0
2245,128724,132720,6.0
2245,132721,141484,16.0
2245,141485,141886,25.0
2246,0,1079,23.0
2246,1080,2075,17.0
2246,2076,4663,21.0
2247,0,6718,6.0
2247,6719,9684,16.0
2247,9685,14123,22.0
2247,14124,35816,6.0
2247,35817,37583,23.0
2248,0,7087,6.0
2248,7088,8248,17.0
2249,0,10147,6.0
2250,0,2246,6.0
2251,0,641,23.0
2251,642,2278,6.0
2252,0,7605,23.0
2253,0,10081,23.0
2253,10082,24047,6.0
2253,24048,28074,15.0
2253,28075,30398,23.0
2254,0,3729,23.0
2254,3730,20542,6.0
2254,20543,26130,21.0
2254,26131,41470,6.0
2254,41471,51901,16.0
2255,0,16582,21.0
2255,16583,28381,0.0
2256,0,21517,3.0
2256,21518,25319,5.0
2257,0,8239,3.0
2258,0,18475,0.0
2258,18476,29900,6.0
2259,0,2414,6.0
2259,2415,3232,17.0
2260,0,17008,6.0
2260,17009,19336,17.0
2260,19337,30717,21.0
2260,30718,45426,16.0
2260,45427,48992,7.0
2260,48993,50068,16.0
2261,0,7508,6.0
2261,7509,15661,8.0
2261,15662,19311,6.0
2262,0,2628,6.0
2263,0,10037,6.0
2263,10038,17829,23.0
2263,17830,22311,15.0
2263,22312,23375,17.0
2263,23376,28308,6.0
2264,0,741,8.0
2264,742,5167,6.0
2265,0,3673,6.0
2266,0,1715,6.0
2266,1716,6987,8.0
2266,6988,8133,23.0
2267,0,1918,22.0
2267,1919,26553,6.0
2268,0,2405,6.0
2268,2406,2681,23.0
2269,0,11142,6.0
2269,11143,15531,8.0
2269,15532,15944,25.0
2269,15945,33263,7.0
2269,33264,36434,8.0
2269,36435,38245,6.0
2269,38246,39341,23.0
2270,0,18197,6.0
2271,0,22392,3.0
2271,22393,30927,16.0
2271,30928,35604,6.0
2271,35605,47338,0.0
2271,47339,54444,6.0
2271,54445,55331,8.0
2271,55332,56653,25.0
2271,56654,57996,16.0
2271,57997,58087,25.0
2271,58088,67438,7.0
2271,67439,69203,22.0
2271,69204,74621,6.0
2271,74622,78369,17.0
2271,78370,83717,6.0
2272,0,4054,6.0
2272,4055,4552,17.0
2272,4553,17519,6.0
2272,17520,20815,8.0
2272,20816,21544,23.0
2272,21545,32235,3.0
2272,32236,32602,23.0
2272,32603,37114,6.0
2273,0,9432,3.0
2273,9433,14101,22.0
2273,14102,18631,6.0
2273,18632,19088,23.0
2274,0,12236,6.0
2275,0,1933,6.0
2275,1934,2822,23.0
2276,0,6118,0.0
2277,0,2638,4.0
2278,0,24444,3.0
2279,0,4660,3.0
2280,0,16892,3.0
2281,0,8459,6.0
2282,0,852,8.0
2282,853,8010,6.0
2283,0,18327,3.0
2283,18328,19626,17.0
2283,19627,22442,6.0
2284,0,9633,6.0
2284,9634,12532,8.0
2285,0,4243,6.0
2285,4244,6155,8.0
2285,6156,7008,23.0
2285,7009,10889,8.0
2285,10890,11505,23.0
2286,0,5056,6.0
2286,5057,5469,23.0
2286,5470,10080,19.0
2286,10081,14205,7.0
2286,14206,19556,25.0
2286,19557,20514,17.0
2286,20515,22802,6.0
2286,22803,22935,23.0
2287,0,6954,6.0
2288,0,10321,7.0
2289,0,2379,6.0
2290,0,6371,6.0
2291,0,2044,6.0
2291,2045,8007,8.0
2291,8008,14793,7.0
2292,0,2171,8.0
2292,2172,38947,6.0
2293,0,8559,6.0
2293,8560,28832,3.0
2294,0,3697,6.0
2294,3698,6659,8.0
2295,0,1230,0.0
2295,1231,5030,22.0
2295,5031,8931,1.0
2295,8932,11740,25.0
2295,11741,12481,8.0
2295,12482,13354,17.0
2295,13355,14707,23.0
2296,0,28570,3.0
2296,28571,42378,6.0
2297,0,24492,6.0
2297,24493,25513,8.0
2297,25514,42118,6.0
2297,42119,44509,16.0
2297,44510,47981,3.0
2298,0,6400,6.0
2298,6401,6556,17.0
2298,6557,12566,3.0
2299,0,9412,3.0
2300,0,4611,3.0
2301,0,7640,0.0
2302,0,12950,4.0
2302,12951,42647,3.0
2302,42648,56165,6.0
2303,0,15187,6.0
2304,0,9178,6.0
2304,9179,14660,15.0
2304,14661,30588,6.0
2305,0,11190,0.0
2305,11191,13169,22.0
2305,13170,24995,6.0
2305,24996,29783,8.0
2305,29784,44286,6.0
2306,0,13463,6.0
2306,13464,14407,17.0
2306,14408,23500,8.0
2306,23501,30060,6.0
2306,30061,30873,23.0
2306,30874,36560,15.0
2307,0,12945,6.0
2307,12946,17248,23.0
2308,0,5788,6.0
2309,0,6035,3.0
2310,0,8220,3.0
2310,8221,9351,17.0
2311,0,5892,23.0
2311,5893,15778,6.0
2311,15779,29479,3.0
2311,29480,41140,15.0
2311,41141,44837,6.0
2311,44838,45529,23.0
2311,45530,52628,6.0
2311,52629,53897,8.0
2311,53898,64664,6.0
2311,64665,66071,8.0
2312,0,34388,6.0
2312,34389,34914,17.0
2312,34915,37579,3.0
2313,0,6999,3.0
2313,7000,8186,17.0
2313,8187,19848,3.0
2314,0,5318,6.0
2314,5319,9378,8.0
2314,9379,28312,6.0
2315,0,8010,6.0
2316,0,5983,6.0
2316,5984,7859,23.0
2316,7860,10682,6.0
2316,10683,11454,23.0
2316,11455,23698,3.0
2316,23699,23910,23.0
2316,23911,39133,3.0
2317,0,2180,6.0
2318,0,37239,3.0
2318,37240,40529,5.0
2318,40530,40724,17.0
2318,40725,51220,6.0
2319,0,5387,6.0
2319,5388,15698,0.0
2320,0,1160,8.0
2320,1161,10363,6.0
2320,10364,10460,23.0
2320,10461,37108,6.0
2320,37109,37414,17.0
2320,37415,37813,23.0
2320,37814,47350,15.0
2320,47351,50178,21.0
2320,50179,63789,6.0
2321,0,5596,3.0
2322,0,14192,0.0
2323,0,9103,0.0
2323,9104,25796,15.0
2323,25797,36349,3.0
2324,0,4891,6.0
2324,4892,6052,23.0
2324,6053,42998,6.0
2325,0,16002,0.0
2326,0,12592,3.0
2327,0,27741,3.0
2327,27742,39945,6.0
2327,39946,55795,3.0
2327,55796,65437,5.0
2327,65438,71510,3.0
2328,0,4338,6.0
2328,4339,6669,23.0
2329,0,2779,23.0
2329,2780,10279,6.0
2330,0,987,8.0
2330,988,2506,6.0
2330,2507,3052,17.0
2330,3053,7952,0.0
2330,7953,20267,21.0
2330,20268,31798,6.0
2330,31799,34018,8.0
2331,0,20579,3.0
2331,20580,23031,21.0
2331,23032,36618,15.0
2331,36619,36778,11.0
2331,36779,36783,23.0
2331,36784,40880,6.0
2331,40881,42530,23.0
2331,42531,43353,17.0
2331,43354,44624,6.0
2332,0,12565,7.0
2332,12566,14127,8.0
2332,14128,32915,6.0
2333,0,5906,6.0
2333,5907,6547,23.0
2333,6548,11022,17.0
2333,11023,11845,11.0
2333,11846,17742,21.0
2333,17743,22926,0.0
2334,0,21262,3.0
2335,0,2235,3.0
2335,2236,3416,17.0
2335,3417,5179,6.0
2335,5180,6317,17.0
2336,0,4101,8.0
2336,4102,26637,6.0
2336,26638,29943,0.0
2337,0,12312,3.0
2338,0,3029,6.0
2339,0,18587,6.0
2339,18588,29132,0.0
2340,0,9984,21.0
2340,9985,18032,6.0
2341,0,9191,6.0
2342,0,15761,6.0
2343,0,3912,16.0
2343,3913,20730,3.0
2344,0,6280,6.0
2344,6281,13456,7.0
2345,0,14582,3.0
2345,14583,14655,17.0
2345,14656,22719,6.0
2345,22720,31574,8.0
2346,0,1768,7.0
2346,1769,8921,16.0
2346,8922,10677,25.0
2346,10678,18243,4.0
2346,18244,25605,3.0
2347,0,9102,6.0
2348,0,12677,3.0
2349,0,35449,6.0
2349,35450,36273,23.0
2349,36274,45411,6.0
2349,45412,47465,22.0
2350,0,3618,23.0
2350,3619,6892,17.0
2351,0,5209,7.0
2352,0,23496,3.0
2352,23497,28913,22.0
2352,28914,34469,16.0
2352,34470,46753,7.0
2353,0,12340,6.0
2353,12341,13827,17.0
2353,13828,17095,6.0
2354,0,19366,6.0
2355,0,6339,6.0
2356,0,22410,15.0
2356,22411,24376,17.0
2356,24377,25563,8.0
2356,25564,29039,6.0
2356,29040,29748,23.0
2356,29749,43242,6.0
2356,43243,53760,3.0
2357,0,3826,8.0
2357,3827,26166,6.0
2357,26167,26953,23.0
2357,26954,34014,3.0
2357,34015,37192,16.0
2357,37193,39158,22.0
2357,39159,71131,6.0
2358,0,4339,21.0
2359,0,12418,6.0
2359,12419,13106,17.0
2359,13107,26656,6.0
2359,26657,33094,15.0
2359,33095,34632,23.0
2359,34633,41102,6.0
2359,41103,44215,17.0
2359,44216,45165,2.0
2359,45166,45568,0.0
2359,45569,49355,15.0
2360,0,1502,13.0
2360,1503,2079,23.0
2360,2080,51240,6.0
2360,51241,54813,16.0
2361,0,1716,8.0
2361,1717,10202,6.0
2361,10203,12415,23.0
2362,0,5921,8.0
2362,5922,13723,6.0
2363,0,8035,6.0
2363,8036,10941,8.0
2363,10942,12354,17.0
2363,12355,13873,0.0
2363,13874,17417,16.0
2363,17418,22302,1.0
2363,22303,23514,25.0
2363,23515,24137,2.0
2364,0,9338,4.0
2365,0,3577,11.0
2366,0,13386,6.0
2366,13387,17465,23.0
2367,0,5665,6.0
2367,5666,14807,15.0
2367,14808,15900,23.0
2367,15901,22308,6.0
2368,0,14419,3.0
2368,14420,15408,17.0
2369,0,21977,6.0
2370,0,1530,6.0
2370,1531,2148,17.0
2370,2149,12906,6.0
2370,12907,17571,17.0
2370,17572,17962,23.0
2370,17963,49846,6.0
2370,49847,62550,0.0
2371,0,2171,16.0
2371,2172,7076,6.0
2371,7077,8543,8.0
2371,8544,14698,6.0
2371,14699,14909,23.0
2372,0,836,0.0
2372,837,1723,23.0
2372,1724,8001,6.0
2372,8002,9835,23.0
2372,9836,12688,2.0
2372,12689,13625,0.0
2372,13626,30109,6.0
2373,0,170,8.0
2373,171,15614,6.0
2374,0,6071,6.0
2374,6072,10701,17.0
2374,10702,19810,6.0
2374,19811,25155,15.0
2374,25156,25882,3.0
2374,25883,31269,5.0
2374,31270,34481,3.0
2375,0,7032,3.0
2375,7033,7792,5.0
2376,0,25330,6.0
2376,25331,25759,23.0
2376,25760,34297,6.0
2376,34298,36802,22.0
2377,0,8011,6.0
2377,8012,11203,16.0
2377,11204,17942,6.0
2377,17943,18567,23.0
2377,18568,19105,8.0
2377,19106,21751,17.0
2377,21752,22262,8.0
2377,22263,61089,6.0
2377,61090,63389,16.0
2378,0,2602,6.0
2379,0,18498,8.0
2379,18499,21003,6.0
2380,0,6555,4.0
2381,0,1968,5.0
2381,1969,42436,3.0
2382,0,18840,6.0
2383,0,2904,3.0
2384,0,29203,6.0
2385,0,23911,0.0
2386,0,17114,0.0
2387,0,8579,0.0
2387,8580,28485,6.0
2388,0,26322,3.0
2389,0,69465,6.0
2390,0,2451,6.0
2391,0,10149,6.0
2391,10150,56016,3.0
2391,56017,56582,5.0
2392,0,8431,3.0
2392,8432,9202,5.0
2392,9203,16811,3.0
2393,0,3371,0.0
2394,0,19638,0.0
2395,0,4869,0.0
2396,0,5653,0.0
2397,0,29362,3.0
2397,29363,42256,4.0
2398,0,17365,0.0
2399,0,2797,0.0
2400,0,24852,0.0
2401,0,2571,6.0
2401,2572,7238,22.0
2401,7239,24011,0.0
2402,0,2837,8.0
2403,0,17619,3.0
2403,17620,18735,23.0
2403,18736,22399,6.0
2404,0,7350,7.0
2404,7351,11225,16.0
2404,11226,13829,25.0
2404,13830,15695,17.0
2404,15696,18302,6.0
2404,18303,21167,23.0
2404,21168,26037,17.0
2404,26038,26630,0.0
2405,0,3073,8.0
2406,0,2416,2.0
2406,2417,3708,17.0
2406,3709,5760,6.0
2406,5761,6925,17.0
2407,0,354,17.0
2407,355,1639,3.0
2407,1640,3802,17.0
2407,3803,5565,5.0
2408,0,2423,0.0
2409,0,16236,3.0
2409,16237,16848,17.0
2409,16849,21608,6.0
2409,21609,22904,23.0
2409,22905,31206,6.0
2409,31207,32839,17.0
2409,32840,33662,25.0
2409,33663,34868,1.0
2410,0,4090,6.0
2411,0,1774,22.0
2411,1775,8732,6.0
2412,0,2187,6.0
2413,0,9759,3.0
2414,0,2383,15.0
2415,0,1892,22.0
2415,1893,10804,6.0
2416,0,2165,22.0
2417,0,12539,23.0
2417,12540,23316,6.0
2417,23317,25358,8.0
2418,0,6486,5.0
2418,6487,15272,3.0
2418,15273,16665,23.0
2419,0,29096,6.0
2419,29097,29652,17.0
2419,29653,32761,3.0
2420,0,4902,16.0
2420,4903,12418,3.0
2420,12419,13690,5.0
2421,0,8231,3.0
2422,0,12905,3.0
2423,0,1028,2.0
2423,1029,22017,0.0
2424,0,13770,6.0
2424,13771,22238,0.0
2424,22239,30190,15.0
2425,0,3239,2.0
2425,3240,4039,19.0
2425,4040,8187,7.0
2425,8188,12378,25.0
2426,0,16258,6.0
2427,0,15987,6.0
2427,15988,19962,21.0
2427,19963,20359,17.0
2427,20360,20506,23.0
2427,20507,22265,6.0
2427,22266,25128,17.0
2427,25129,27920,8.0
2427,27921,32288,25.0
2427,32289,36104,7.0
2427,36105,37690,25.0
2428,0,20414,6.0
2428,20415,21138,23.0
2428,21139,21620,2.0
2429,0,21327,6.0
2430,0,7104,6.0
2431,0,8265,3.0
2431,8266,8301,23.0
2431,8302,17135,6.0
2432,0,23057,3.0
2432,23058,23773,17.0
2432,23774,29720,21.0
2433,0,5513,6.0
2433,5514,10575,15.0
2434,0,8027,6.0
2434,8028,10194,21.0
2434,10195,27537,3.0
2435,0,5287,0.0
2436,0,5080,6.0
2436,5081,5673,8.0
2436,5674,17263,6.0
2437,0,6150,6.0
2437,6151,9050,23.0
2438,0,1349,23.0
2438,1350,6369,8.0
2438,6370,9183,6.0
2439,0,8484,0.0
2440,0,34803,0.0
2441,0,15421,0.0
2442,0,17947,6.0
2443,0,8091,6.0
2444,0,6796,6.0
2445,0,6487,6.0
2445,6488,6535,17.0
2445,6536,16873,6.0
2446,0,38926,3.0
2446,38927,41393,21.0
2447,0,7530,21.0
2447,7531,34365,0.0
2448,0,3071,3.0
2449,0,2502,3.0
2450,0,13288,0.0
2451,0,11948,6.0
2452,0,21513,6.0
2452,21514,27014,7.0
2452,27015,27502,19.0
2452,27503,48607,22.0
2452,48608,49468,7.0
2452,49469,52012,22.0
2453,0,1649,16.0
2453,1650,17293,0.0
2453,17294,18145,2.0
2453,18146,20081,13.0
2453,20082,20570,23.0
2453,20571,24435,8.0
2453,24436,31060,6.0
2454,0,3225,8.0
2454,3226,7519,6.0
2455,0,5007,22.0
2455,5008,8283,16.0
2456,0,26075,6.0
2456,26076,28227,17.0
2456,28228,31081,9.0
2456,31082,57351,0.0
2457,0,3547,8.0
2458,0,7929,3.0
2458,7930,31801,6.0
2459,0,22981,6.0
2460,0,1316,16.0
2460,1317,2706,7.0
2461,0,7693,0.0
2462,0,14999,0.0
2462,15000,52737,6.0
2463,0,16768,6.0
2463,16769,18452,22.0
2463,18453,21837,7.0
2464,0,6754,6.0
2465,0,12054,6.0
2465,12055,12216,17.0
2465,12217,12592,23.0
2465,12593,16315,3.0
2465,16316,20098,21.0
2466,0,21364,6.0
2467,0,5762,15.0
2467,5763,40373,3.0
2468,0,11293,6.0
2469,0,10520,7.0
2469,10521,21114,6.0
2469,21115,21594,17.0
2469,21595,31642,6.0
2469,31643,33100,17.0
2469,33101,39625,6.0
2469,39626,44496,8.0
2470,0,25321,6.0
2471,0,5288,6.0
2471,5289,11275,17.0
2471,11276,12782,23.0
2471,12783,25324,6.0
2472,0,8092,3.0
2473,0,58410,6.0
2474,0,19795,6.0
2475,0,676,17.0
2475,677,4589,6.0
2476,0,24454,3.0
2476,24455,24566,17.0
2476,24567,29146,6.0
2477,0,157,14.0
2477,158,186,23.0
2477,187,13589,6.0
2478,0,21762,6.0
2478,21763,22734,8.0
2478,22735,24711,23.0
2478,24712,26910,8.0
2478,26911,34980,6.0
2479,0,9497,6.0
2480,0,37658,3.0
2481,0,2643,8.0
2482,0,6423,8.0
2482,6424,15293,6.0
2483,0,31464,6.0
2483,31465,33423,23.0
2483,33424,64371,6.0
2483,64372,65913,23.0
2483,65914,75341,21.0
2484,0,12200,6.0
2485,0,14391,6.0
2485,14392,17586,16.0
2485,17587,38984,6.0
2485,38985,43232,8.0
2485,43233,48445,6.0
2485,48446,48454,17.0
2485,48455,79661,0.0
2485,79662,79917,23.0
2486,0,4252,0.0
2486,4253,5717,23.0
2486,5718,13568,6.0
2487,0,27368,3.0
2488,0,31073,3.0
2489,0,2180,6.0
2490,0,16444,0.0
2491,0,6272,5.0
2491,6273,22124,3.0
2492,0,3863,8.0
2492,3864,8797,6.0
2493,0,10282,15.0
2494,0,9125,16.0
2495,0,7131,6.0
2495,7132,17377,16.0
2496,0,4961,15.0
2496,4962,25325,3.0
2496,25326,41503,22.0
2497,0,26757,6.0
2497,26758,30486,22.0
2498,0,10078,6.0
2499,0,16577,3.0
2500,0,2373,3.0
2501,0,7212,6.0
2501,7213,7616,23.0
2501,7617,23334,0.0
2501,23335,23719,23.0
2501,23720,38276,6.0
2502,0,11619,21.0
2502,11620,40528,6.0
2502,40529,43374,23.0
2502,43375,49491,6.0
2502,49492,50757,17.0
2502,50758,68457,6.0
2503,0,5509,6.0
2503,5510,14011,15.0
2503,14012,28359,3.0
2504,0,14776,0.0
2504,14777,15003,17.0
2504,15004,30098,3.0
2504,30099,34621,5.0
2504,34622,40920,3.0
2504,40921,46157,5.0
2504,46158,73336,3.0
2505,0,5164,0.0
2506,0,5190,2.0
2506,5191,10652,0.0
2506,10653,13798,2.0
2506,13799,60737,0.0
2507,0,3812,5.0
2507,3813,12076,3.0
2507,12077,13842,5.0
2507,13843,18300,3.0
2508,0,2308,3.0
2509,0,22965,3.0
2510,0,55546,0.0
2511,0,26618,3.0
2512,0,18615,0.0
2512,18616,26467,22.0
2512,26468,45451,6.0
2513,0,2629,15.0
2514,0,2318,19.0
2515,0,1147,16.0
2515,1148,17457,3.0
2515,17458,17635,23.0
2515,17636,22925,8.0
2515,22926,26208,6.0
2516,0,4541,21.0
2516,4542,12442,6.0
2517,0,3951,6.0
2517,3952,4557,23.0
2517,4558,7116,0.0
2517,7117,7389,17.0
2517,7390,10366,6.0
2517,10367,16011,22.0
2517,16012,19435,13.0
2517,19436,20737,22.0
2517,20738,31348,3.0
2517,31349,32096,17.0
2517,32097,35870,6.0
2518,0,2354,2.0
2519,0,1546,3.0
2519,1547,7272,15.0
2520,0,3248,15.0
2520,3249,6667,6.0
2521,0,6456,16.0
2521,6457,20394,6.0
2522,0,4727,3.0
2522,4728,7307,5.0
2523,0,8886,3.0
2524,0,1598,17.0
2524,1599,9795,3.0
2524,9796,10487,17.0
2525,0,4451,15.0
2525,4452,8106,17.0
2525,8107,21706,21.0
2525,21707,22103,17.0
2525,22104,41717,6.0
2525,41718,42847,23.0
2525,42848,43258,17.0
2525,43259,43452,8.0
2525,43453,48480,6.0
2526,0,4552,6.0
2527,0,1675,17.0
2527,1676,6256,21.0
2528,0,2549,6.0
2529,0,5847,6.0
2529,5848,15978,15.0
2529,15979,16181,23.0
2529,16182,21502,6.0
2529,21503,26917,23.0
2529,26918,47499,21.0
2530,0,260,8.0
2530,261,4423,6.0
2530,4424,5867,22.0
2531,0,14743,15.0
2531,14744,15095,11.0
2532,0,4845,16.0
2532,4846,6060,6.0
2533,0,3326,6.0
2533,3327,4059,17.0
2534,0,2221,15.0
2534,2222,10074,6.0
2534,10075,15172,15.0
2534,15173,19916,0.0
2535,0,10805,6.0
2536,0,23887,6.0
2536,23888,28364,0.0
2536,28365,28412,17.0
2536,28413,32845,8.0
2536,32846,41607,6.0
2536,41608,44894,8.0
2536,44895,49949,6.0
2537,0,7933,6.0
2537,7934,9963,23.0
2537,9964,16800,6.0
2537,16801,18433,23.0
2537,18434,28264,3.0
2538,0,4015,6.0
2539,0,14432,6.0
2539,14433,14441,23.0
2539,14442,19537,15.0
2540,0,19550,6.0
2540,19551,21191,8.0
2541,0,15695,3.0
2542,0,3261,23.0
2542,3262,13530,6.0
2543,0,6844,16.0
2543,6845,7772,0.0
2544,0,13743,6.0
2544,13744,15002,23.0
2544,15003,18145,6.0
2545,0,1556,8.0
2545,1557,21052,6.0
2545,21053,23656,8.0
2545,23657,53881,6.0
2545,53882,54345,17.0
2545,54346,68893,6.0
2546,0,10763,6.0
2546,10764,13151,23.0
2546,13152,16954,15.0
2546,16955,17252,23.0
2546,17253,19430,6.0
2547,0,9816,15.0
2547,9817,36283,6.0
2547,36284,39994,8.0
2548,0,6508,7.0
2548,6509,7013,16.0
2548,7014,27070,3.0
2548,27071,37294,6.0
2549,0,7340,6.0
2549,7341,7808,17.0
2549,7809,16106,6.0
2550,0,13034,15.0
2550,13035,18315,0.0
2550,18316,34014,6.0
2550,34015,37315,22.0
2550,37316,43927,6.0
2551,0,7930,7.0
2551,7931,27805,6.0
2552,0,856,17.0
2552,857,15042,23.0
2552,15043,17414,17.0
2552,17415,36594,6.0
2552,36595,37588,23.0
2552,37589,38397,8.0
2553,0,9316,6.0
2553,9317,13225,16.0
2554,0,9266,3.0
2554,9267,23889,21.0
2554,23890,26746,6.0
2554,26747,29153,8.0
2554,29154,43933,6.0
2554,43934,45539,8.0
2554,45540,46551,23.0
2554,46552,55609,6.0
2555,0,11408,6.0
2555,11409,28362,3.0
2555,28363,33218,22.0
2555,33219,35026,6.0
2556,0,15363,6.0
2556,15364,25405,0.0
2557,0,2079,7.0
2557,2080,5082,22.0
2558,0,9900,6.0
2559,0,24065,6.0
2559,24066,26202,23.0
2559,26203,48488,6.0
2560,0,7240,6.0
2561,0,19399,6.0
2562,0,20430,6.0
2562,20431,33031,15.0
2562,33032,33794,6.0
2562,33795,51904,8.0
2562,51905,59271,7.0
2563,0,16964,0.0
2564,0,2330,3.0
2565,0,2945,4.0
2566,0,14995,3.0
2567,0,42493,3.0
2568,0,6876,3.0
2569,0,25665,0.0
2570,0,9575,3.0
2570,9576,9801,17.0
2570,9802,14134,0.0
2570,14135,14166,23.0
2570,14167,16584,8.0
2571,0,28293,3.0
2572,0,1119,17.0
2572,1120,23203,3.0
2573,0,27124,3.0
2574,0,12030,6.0
2575,0,1456,8.0
2575,1457,38200,6.0
2575,38201,56676,3.0
2575,56677,56955,17.0
2575,56956,70967,6.0
2576,0,14415,3.0
2577,0,3201,16.0
2577,3202,6605,6.0
2578,0,40,20.0
2578,41,422,5.0
2578,423,8497,3.0
2579,0,23054,6.0
2580,0,16939,6.0
2581,0,7878,3.0
2581,7879,12715,21.0
2581,12716,18272,6.0
2582,0,12956,6.0
2583,0,1348,16.0
2583,1349,4656,7.0
2584,0,20835,6.0
2585,0,10984,6.0
2585,10985,11910,17.0
2585,11911,14740,6.0
2586,0,1628,16.0
2586,1629,11792,6.0
2586,11793,12268,17.0
2586,12269,27225,3.0
2586,27226,29213,5.0
2587,0,7742,0.0
2587,7743,47053,6.0
2588,0,15380,3.0
2588,15381,17506,23.0
2588,17507,31792,6.0
2588,31793,67708,3.0
2588,67709,68075,17.0
2588,68076,87676,6.0
2589,0,3059,16.0
2589,3060,10607,3.0
2590,0,29227,3.0
2591,0,19925,6.0
2592,0,5910,1.0
2593,0,10181,6.0
2593,10182,34977,3.0
2593,34978,48045,6.0
2594,0,4910,0.0
2595,0,17558,3.0
2596,0,19598,3.0
2596,19599,20118,17.0
2596,20119,22898,6.0
2597,0,35791,6.0
2598,0,48200,3.0
2598,48201,48896,5.0
2598,48897,68674,3.0
